location,truth_date,yearweek,value
FI,2020-05-17,2020-W19,56
FI,2020-05-10,2020-W18,64
FI,2020-05-03,2020-W17,70
FI,2020-04-26,2020-W16,120
FI,2020-04-19,2020-W15,128
FI,2020-04-12,2020-W14,184
FI,2020-04-05,2020-W13,138
FI,2020-03-29,2020-W12,77
FI,2020-03-22,2020-W11,33
FI,2020-03-15,2020-W10,6
FI,2020-03-08,2020-W09,4
FI,2020-02-09,2020-W05,1
FR,2024-03-31,2024-W13,1
FR,2024-03-24,2024-W12,3
FR,2024-03-17,2024-W11,4
FR,2024-03-10,2024-W10,2
FR,2024-03-03,2024-W09,3
FR,2024-02-25,2024-W08,7
FR,2024-02-18,2024-W07,8
FR,2024-02-11,2024-W06,15
FR,2024-02-04,2024-W05,12
FR,2024-01-28,2024-W04,15
FR,2024-01-21,2024-W03,22
FR,2024-01-14,2024-W02,30
FR,2024-01-07,2024-W01,52
FR,2023-12-31,2023-W52,45
FR,2023-12-24,2023-W51,48
FR,2023-12-17,2023-W50,56
FR,2023-12-10,2023-W49,47
FR,2023-12-03,2023-W48,48
FR,2023-11-26,2023-W47,49
FR,2023-11-19,2023-W46,33
FR,2023-11-12,2023-W45,22
FR,2023-11-05,2023-W44,32
FR,2023-10-29,2023-W43,29
FR,2023-10-22,2023-W42,43
FR,2023-10-15,2023-W41,33
FR,2023-10-08,2023-W40,37
FR,2023-10-01,2023-W39,18
FR,2023-09-24,2023-W38,13
FR,2023-09-17,2023-W37,8
FR,2023-09-10,2023-W36,1
FR,2023-09-03,2023-W35,3
FR,2023-08-27,2023-W34,2
FR,2023-07-16,2023-W28,1
FR,2023-07-02,2023-W26,1
FR,2023-06-25,2023-W25,475
FR,2023-06-18,2023-W24,546
FR,2023-06-11,2023-W23,844
FR,2023-06-04,2023-W22,989
FR,2023-05-28,2023-W21,1253
FR,2023-05-21,2023-W20,1195
FR,2023-05-14,2023-W19,1469
FR,2023-05-07,2023-W18,2202
FR,2023-04-30,2023-W17,2774
FR,2023-04-23,2023-W16,3153
FR,2023-04-16,2023-W15,2741
FR,2023-04-09,2023-W14,2647
FR,2023-04-02,2023-W13,2722
FR,2023-03-26,2023-W12,2817
FR,2023-03-19,2023-W11,2256
FR,2023-03-12,2023-W10,2190
FR,2023-03-05,2023-W09,1755
FR,2023-02-26,2023-W08,1864
FR,2023-02-19,2023-W07,1722
FR,2023-02-12,2023-W06,1728
FR,2023-02-05,2023-W05,1835
FR,2023-01-29,2023-W04,1832
FR,2023-01-22,2023-W03,2295
FR,2023-01-15,2023-W02,3526
FR,2023-01-08,2023-W01,5409
FR,2023-01-01,2022-W52,7138
FR,2022-12-25,2022-W51,9721
FR,2022-12-18,2022-W50,10155
FR,2022-12-11,2022-W49,9025
FR,2022-12-04,2022-W48,7208
FR,2022-11-27,2022-W47,5524
FR,2022-11-20,2022-W46,5273
FR,2022-11-13,2022-W45,3973
FR,2022-11-06,2022-W44,4273
FR,2022-10-30,2022-W43,6073
FR,2022-10-23,2022-W42,7577
FR,2022-10-16,2022-W41,7512
FR,2022-10-09,2022-W40,6589
FR,2022-10-02,2022-W39,4824
FR,2022-09-25,2022-W38,2952
FR,2022-09-18,2022-W37,2535
FR,2022-09-11,2022-W36,2468
FR,2022-09-04,2022-W35,2550
FR,2022-08-28,2022-W34,3100
FR,2022-08-21,2022-W33,3588
FR,2022-08-14,2022-W32,4485
FR,2022-08-07,2022-W31,5488
FR,2022-07-31,2022-W30,7440
FR,2022-07-24,2022-W29,9535
FR,2022-07-17,2022-W28,9109
FR,2022-07-10,2022-W27,8670
FR,2022-07-03,2022-W26,6426
FR,2022-06-26,2022-W25,4906
FR,2022-06-19,2022-W24,3402
FR,2022-06-12,2022-W23,2908
FR,2022-06-05,2022-W22,2705
FR,2022-05-29,2022-W21,2616
FR,2022-05-22,2022-W20,3785
FR,2022-05-15,2022-W19,5050
FR,2022-05-08,2022-W18,6309
FR,2022-05-01,2022-W17,8403
FR,2022-04-24,2022-W16,9492
FR,2022-04-17,2022-W15,11182
FR,2022-04-10,2022-W14,10612
FR,2022-04-03,2022-W13,9760
FR,2022-03-27,2022-W12,7669
FR,2022-03-20,2022-W11,7033
FR,2022-03-13,2022-W10,6434
FR,2022-03-06,2022-W09,6239
FR,2022-02-27,2022-W08,8070
FR,2022-02-20,2022-W07,11049
FR,2022-02-13,2022-W06,14377
FR,2022-02-06,2022-W05,18064
FR,2022-01-30,2022-W04,18418
FR,2022-01-23,2022-W03,17696
FR,2022-01-16,2022-W02,15057
FR,2022-01-09,2022-W01,13581
FR,2022-01-02,2021-W52,10448
FR,2021-12-26,2021-W51,8071
FR,2021-12-19,2021-W50,8053
FR,2021-12-12,2021-W49,7640
FR,2021-12-05,2021-W48,6014
FR,2021-11-28,2021-W47,4231
FR,2021-11-21,2021-W46,3090
FR,2021-11-14,2021-W45,2149
FR,2021-11-07,2021-W44,1801
FR,2021-10-31,2021-W43,1634
FR,2021-10-24,2021-W42,1454
FR,2021-10-17,2021-W41,1204
FR,2021-10-10,2021-W40,1284
FR,2021-10-03,2021-W39,1444
FR,2021-09-26,2021-W38,1909
FR,2021-09-19,2021-W37,2378
FR,2021-09-12,2021-W36,3322
FR,2021-09-05,2021-W35,3936
FR,2021-08-29,2021-W34,4873
FR,2021-08-22,2021-W33,5644
FR,2021-08-15,2021-W32,4714
FR,2021-08-08,2021-W31,4312
FR,2021-08-01,2021-W30,3257
FR,2021-07-25,2021-W29,1665
FR,2021-07-18,2021-W28,1052
FR,2021-07-11,2021-W27,709
FR,2021-07-04,2021-W26,748
FR,2021-06-27,2021-W25,893
FR,2021-06-20,2021-W24,1268
FR,2021-06-13,2021-W23,1895
FR,2021-06-06,2021-W22,2631
FR,2021-05-30,2021-W21,3067
FR,2021-05-23,2021-W20,4384
FR,2021-05-16,2021-W19,5219
FR,2021-05-09,2021-W18,7686
FR,2021-05-02,2021-W17,10231
FR,2021-04-25,2021-W16,11810
FR,2021-04-18,2021-W15,12570
FR,2021-04-11,2021-W14,13165
FR,2021-04-04,2021-W13,13068
FR,2021-03-28,2021-W12,12149
FR,2021-03-21,2021-W11,10459
FR,2021-03-14,2021-W10,9330
FR,2021-03-07,2021-W09,9012
FR,2021-02-28,2021-W08,9186
FR,2021-02-21,2021-W07,8867
FR,2021-02-14,2021-W06,9314
FR,2021-02-07,2021-W05,10595
FR,2021-01-31,2021-W04,10523
FR,2021-01-24,2021-W03,10629
FR,2021-01-17,2021-W02,9228
FR,2021-01-10,2021-W01,8470
FR,2021-01-10,2020-W53,7158
FR,2021-01-03,2020-W52,7254
FR,2020-12-27,2020-W51,8319
FR,2020-12-20,2020-W50,8153
FR,2020-12-13,2020-W49,8088
FR,2020-12-06,2020-W48,8626
FR,2020-11-29,2020-W47,12634
FR,2020-11-22,2020-W46,16015
FR,2020-11-15,2020-W45,18502
FR,2020-11-08,2020-W44,16154
FR,2020-11-01,2020-W43,11514
FR,2020-10-25,2020-W42,7070
FR,2020-10-18,2020-W41,4633
FR,2020-10-11,2020-W40,3961
FR,2020-10-04,2020-W39,3842
FR,2020-09-27,2020-W38,3176
FR,2020-09-20,2020-W37,2169
FR,2020-09-13,2020-W36,1544
FR,2020-09-06,2020-W35,1068
FR,2020-08-30,2020-W34,946
FR,2020-08-23,2020-W33,822
FR,2020-08-16,2020-W32,665
FR,2020-08-09,2020-W31,628
FR,2020-08-02,2020-W30,564
FR,2020-07-26,2020-W29,509
FR,2020-07-19,2020-W28,503
FR,2020-07-12,2020-W27,535
FR,2020-07-05,2020-W26,551
FR,2020-06-28,2020-W25,616
FR,2020-06-21,2020-W24,703
FR,2020-06-14,2020-W23,973
FR,2020-06-07,2020-W22,1413
FR,2020-05-31,2020-W21,1766
FR,2020-05-24,2020-W20,2674
FR,2020-05-17,2020-W19,3636
FR,2020-05-10,2020-W18,4897
FR,2020-05-03,2020-W17,7618
FR,2020-04-26,2020-W16,10236
FR,2020-04-19,2020-W15,16389
FR,2020-04-12,2020-W14,19990
FR,2020-04-05,2020-W13,17002
FR,2020-03-29,2020-W12,7694
FR,2020-03-22,2020-W11,1160
FR,2020-03-15,2020-W10,38
FR,2020-03-08,2020-W09,0
DE,2022-10-16,2022-W41,304
DE,2022-10-09,2022-W40,7004
DE,2022-10-02,2022-W39,9392
DE,2022-09-25,2022-W38,7229
DE,2022-09-18,2022-W37,5080
DE,2022-09-11,2022-W36,4484
DE,2022-09-04,2022-W35,4279
DE,2022-08-28,2022-W34,4914
DE,2022-08-21,2022-W33,5767
DE,2022-08-14,2022-W32,6313
DE,2022-08-07,2022-W31,7421
DE,2022-07-31,2022-W30,8274
DE,2022-07-24,2022-W29,10219
DE,2022-07-17,2022-W28,9754
DE,2022-07-10,2022-W27,8563
DE,2022-07-03,2022-W26,7497
DE,2022-06-26,2022-W25,7139
DE,2022-06-19,2022-W24,5598
DE,2022-06-12,2022-W23,4435
DE,2022-06-05,2022-W22,3521
DE,2022-05-29,2022-W21,2871
DE,2022-05-22,2022-W20,3720
DE,2022-05-15,2022-W19,4492
DE,2022-05-08,2022-W18,5381
DE,2022-05-01,2022-W17,5975
DE,2022-04-24,2022-W16,7008
DE,2022-04-17,2022-W15,7539
DE,2022-04-10,2022-W14,9315
DE,2022-04-03,2022-W13,10356
DE,2022-03-27,2022-W12,11458
DE,2022-03-20,2022-W11,11849
DE,2022-03-13,2022-W10,11608
DE,2022-03-06,2022-W09,10370
DE,2022-02-27,2022-W08,10057
DE,2022-02-20,2022-W07,10501
DE,2022-02-13,2022-W06,10122
DE,2022-02-06,2022-W05,10026
DE,2022-01-30,2022-W04,8624
DE,2022-01-23,2022-W03,7394
DE,2022-01-16,2022-W02,5940
DE,2022-01-09,2022-W01,6070
DE,2022-01-02,2021-W52,5823
DE,2021-12-26,2021-W51,6099
DE,2021-12-19,2021-W50,8082
DE,2021-12-12,2021-W49,9454
DE,2021-12-05,2021-W48,10187
DE,2021-11-28,2021-W47,10491
DE,2021-11-21,2021-W46,10037
DE,2021-11-14,2021-W45,8542
DE,2021-11-07,2021-W44,7292
DE,2021-10-31,2021-W43,6328
DE,2021-10-24,2021-W42,4701
DE,2021-10-17,2021-W41,3539
DE,2021-10-10,2021-W40,2911
DE,2021-10-03,2021-W39,2690
DE,2021-09-26,2021-W38,2602
DE,2021-09-19,2021-W37,2899
DE,2021-09-12,2021-W36,3301
DE,2021-09-05,2021-W35,3234
DE,2021-08-29,2021-W34,3028
DE,2021-08-22,2021-W33,2411
DE,2021-08-15,2021-W32,1764
DE,2021-08-08,2021-W31,1085
DE,2021-08-01,2021-W30,848
DE,2021-07-25,2021-W29,580
DE,2021-07-18,2021-W28,468
DE,2021-07-11,2021-W27,373
DE,2021-07-04,2021-W26,353
DE,2021-06-27,2021-W25,398
DE,2021-06-20,2021-W24,566
DE,2021-06-13,2021-W23,844
DE,2021-06-06,2021-W22,1202
DE,2021-05-30,2021-W21,1762
DE,2021-05-23,2021-W20,2959
DE,2021-05-16,2021-W19,4139
DE,2021-05-09,2021-W18,5470
DE,2021-05-02,2021-W17,6838
DE,2021-04-25,2021-W16,7659
DE,2021-04-18,2021-W15,7594
DE,2021-04-11,2021-W14,7578
DE,2021-04-04,2021-W13,7126
DE,2021-03-28,2021-W12,6727
DE,2021-03-21,2021-W11,5674
DE,2021-03-14,2021-W10,4907
DE,2021-03-07,2021-W09,4447
DE,2021-02-28,2021-W08,4530
DE,2021-02-21,2021-W07,4690
DE,2021-02-14,2021-W06,5050
DE,2021-02-07,2021-W05,6308
DE,2021-01-31,2021-W04,7321
DE,2021-01-24,2021-W03,8780
DE,2021-01-17,2021-W02,9338
DE,2021-01-10,2021-W01,10726
DE,2021-01-10,2020-W53,11167
DE,2021-01-03,2020-W52,11151
DE,2020-12-27,2020-W51,11885
DE,2020-12-20,2020-W50,11331
DE,2020-12-13,2020-W49,10246
DE,2020-12-06,2020-W48,8981
DE,2020-11-29,2020-W47,8376
DE,2020-11-22,2020-W46,7967
DE,2020-11-15,2020-W45,7187
DE,2020-11-08,2020-W44,6287
DE,2020-11-01,2020-W43,4430
DE,2020-10-25,2020-W42,2717
DE,2020-10-18,2020-W41,1834
DE,2020-10-11,2020-W40,1121
DE,2020-10-04,2020-W39,831
DE,2020-09-27,2020-W38,754
DE,2020-09-20,2020-W37,515
DE,2020-09-13,2020-W36,461
DE,2020-09-06,2020-W35,399
DE,2020-08-30,2020-W34,448
DE,2020-08-23,2020-W33,449
DE,2020-08-16,2020-W32,403
DE,2020-08-09,2020-W31,415
DE,2020-08-02,2020-W30,363
DE,2020-07-26,2020-W29,329
DE,2020-07-19,2020-W28,283
DE,2020-07-12,2020-W27,270
DE,2020-07-05,2020-W26,296
DE,2020-06-28,2020-W25,322
DE,2020-06-21,2020-W24,332
DE,2020-06-14,2020-W23,283
DE,2020-06-07,2020-W22,385
DE,2020-05-31,2020-W21,473
DE,2020-05-24,2020-W20,647
DE,2020-05-17,2020-W19,951
DE,2020-05-10,2020-W18,1263
DE,2020-05-03,2020-W17,1928
DE,2020-04-26,2020-W16,2920
DE,2020-04-19,2020-W15,4119
DE,2020-04-12,2020-W14,5684
DE,2020-04-05,2020-W13,5724
DE,2020-03-29,2020-W12,2950
DE,2020-03-22,2020-W11,1051
DE,2020-03-15,2020-W10,383
DE,2020-03-08,2020-W09,185
DE,2020-03-01,2020-W08,57
DE,2020-02-23,2020-W07,35
DE,2020-02-16,2020-W06,28
DE,2020-02-09,2020-W05,61
DE,2020-02-02,2020-W04,26
DE,2020-01-26,2020-W03,21
DE,2020-01-19,2020-W02,36
DE,2020-01-12,2020-W01,24
GR,2024-10-06,2024-W40,613
GR,2024-09-29,2024-W39,672
GR,2024-09-22,2024-W38,509
GR,2024-09-15,2024-W37,595
GR,2024-09-08,2024-W36,594
GR,2024-09-01,2024-W35,673
GR,2024-08-25,2024-W34,815
GR,2024-08-18,2024-W33,771
GR,2024-08-11,2024-W32,817
GR,2024-08-04,2024-W31,833
GR,2024-07-28,2024-W30,923
GR,2024-07-21,2024-W29,788
GR,2024-07-14,2024-W28,669
GR,2024-07-07,2024-W27,575
GR,2024-06-30,2024-W26,472
GR,2024-06-23,2024-W25,487
GR,2024-06-16,2024-W24,324
GR,2024-06-09,2024-W23,235
GR,2024-06-02,2024-W22,153
GR,2024-05-26,2024-W21,158
GR,2024-05-19,2024-W20,117
GR,2024-05-12,2024-W19,78
GR,2024-05-05,2024-W18,82
GR,2024-04-28,2024-W17,83
GR,2024-04-21,2024-W16,81
GR,2024-04-14,2024-W15,66
GR,2024-04-07,2024-W14,77
GR,2024-03-31,2024-W13,79
GR,2024-03-24,2024-W12,104
GR,2024-03-17,2024-W11,127
GR,2024-03-10,2024-W10,143
GR,2024-03-03,2024-W09,208
GR,2024-02-25,2024-W08,298
GR,2024-02-18,2024-W07,300
GR,2024-02-11,2024-W06,446
GR,2024-02-04,2024-W05,439
GR,2024-01-28,2024-W04,546
GR,2024-01-21,2024-W03,842
GR,2024-01-14,2024-W02,1162
GR,2024-01-07,2024-W01,1679
GR,2023-12-31,2023-W52,1818
GR,2023-12-24,2023-W51,1496
GR,2023-12-17,2023-W50,1373
GR,2023-12-10,2023-W49,1176
GR,2023-12-03,2023-W48,991
GR,2023-11-26,2023-W47,838
GR,2023-11-19,2023-W46,787
GR,2023-11-12,2023-W45,793
GR,2023-11-05,2023-W44,781
GR,2023-10-29,2023-W43,903
GR,2023-10-22,2023-W42,1065
GR,2023-10-15,2023-W41,1082
GR,2023-10-08,2023-W40,974
GR,2023-10-01,2023-W39,868
GR,2023-09-24,2023-W38,869
GR,2023-09-17,2023-W37,733
GR,2023-09-10,2023-W36,688
GR,2023-09-03,2023-W35,622
GR,2023-08-27,2023-W34,629
GR,2023-08-20,2023-W33,641
GR,2023-08-13,2023-W32,563
GR,2023-08-06,2023-W31,469
GR,2023-07-30,2023-W30,321
GR,2023-07-23,2023-W29,306
GR,2023-07-16,2023-W28,226
GR,2023-07-09,2023-W27,198
GR,2023-07-02,2023-W26,182
GR,2023-06-25,2023-W25,211
GR,2023-06-18,2023-W24,225
GR,2023-06-11,2023-W23,356
GR,2023-06-04,2023-W22,486
GR,2023-05-28,2023-W21,629
GR,2023-05-21,2023-W20,636
GR,2023-05-14,2023-W19,557
GR,2023-05-07,2023-W18,636
GR,2023-04-30,2023-W17,732
GR,2023-04-23,2023-W16,813
GR,2023-04-16,2023-W15,708
GR,2023-04-09,2023-W14,666
GR,2023-04-02,2023-W13,667
GR,2023-03-26,2023-W12,691
GR,2023-03-19,2023-W11,715
GR,2023-03-12,2023-W10,771
GR,2023-03-05,2023-W09,925
GR,2023-02-26,2023-W08,1063
GR,2023-02-19,2023-W07,951
GR,2023-02-12,2023-W06,854
GR,2023-02-05,2023-W05,964
GR,2023-01-29,2023-W04,1112
GR,2023-01-22,2023-W03,1535
GR,2023-01-15,2023-W02,1748
GR,2023-01-08,2023-W01,1632
GR,2023-01-01,2022-W52,1519
GR,2022-12-25,2022-W51,1250
GR,2022-12-18,2022-W50,1349
GR,2022-12-11,2022-W49,1434
GR,2022-12-04,2022-W48,1191
GR,2022-11-27,2022-W47,1287
GR,2022-11-20,2022-W46,1360
GR,2022-11-13,2022-W45,1292
GR,2022-11-06,2022-W44,1461
GR,2022-10-30,2022-W43,1325
GR,2022-10-23,2022-W42,1294
GR,2022-10-16,2022-W41,1355
GR,2022-10-09,2022-W40,1108
GR,2022-10-02,2022-W39,1074
GR,2022-09-25,2022-W38,820
GR,2022-09-18,2022-W37,821
GR,2022-09-11,2022-W36,792
GR,2022-09-04,2022-W35,983
GR,2022-08-28,2022-W34,1188
GR,2022-08-21,2022-W33,1531
GR,2022-08-14,2022-W32,1958
GR,2022-08-07,2022-W31,2353
GR,2022-07-31,2022-W30,2570
GR,2022-07-24,2022-W29,2805
GR,2022-07-17,2022-W28,2603
GR,2022-07-10,2022-W27,2293
GR,2022-07-03,2022-W26,1962
GR,2022-06-26,2022-W25,1362
GR,2022-06-19,2022-W24,946
GR,2022-06-12,2022-W23,674
GR,2022-06-05,2022-W22,600
GR,2022-05-29,2022-W21,623
GR,2022-05-22,2022-W20,679
GR,2022-05-15,2022-W19,776
GR,2022-05-08,2022-W18,919
GR,2022-05-01,2022-W17,1206
GR,2022-04-24,2022-W16,1318
GR,2022-04-17,2022-W15,1724
GR,2022-04-10,2022-W14,2482
GR,2022-04-03,2022-W13,3082
GR,2022-03-27,2022-W12,2822
GR,2022-03-20,2022-W11,2360
GR,2022-03-13,2022-W10,1985
GR,2022-03-06,2022-W09,1986
GR,2022-02-27,2022-W08,2190
GR,2022-02-20,2022-W07,2532
GR,2022-02-13,2022-W06,2841
GR,2022-02-06,2022-W05,3278
GR,2022-01-30,2022-W04,3045
GR,2022-01-23,2022-W03,3440
GR,2022-01-16,2022-W02,3911
GR,2022-01-09,2022-W01,3993
GR,2022-01-02,2021-W52,2895
GR,2021-12-26,2021-W51,2222
GR,2021-12-19,2021-W50,2344
GR,2021-12-12,2021-W49,2752
GR,2021-12-05,2021-W48,3039
GR,2021-11-28,2021-W47,3323
GR,2021-11-21,2021-W46,3181
GR,2021-11-14,2021-W45,2873
GR,2021-11-07,2021-W44,2519
GR,2021-10-31,2021-W43,1940
GR,2021-10-24,2021-W42,1586
GR,2021-10-17,2021-W41,1427
GR,2021-10-10,2021-W40,1302
GR,2021-10-03,2021-W39,1131
GR,2021-09-26,2021-W38,1334
GR,2021-09-19,2021-W37,1334
GR,2021-09-12,2021-W36,1456
GR,2021-09-05,2021-W35,1621
GR,2021-08-29,2021-W34,1848
GR,2021-08-22,2021-W33,1830
GR,2021-08-15,2021-W32,1633
GR,2021-08-08,2021-W31,1374
GR,2021-08-01,2021-W30,1211
GR,2021-07-25,2021-W29,1115
GR,2021-07-18,2021-W28,807
GR,2021-07-11,2021-W27,439
GR,2021-07-04,2021-W26,268
GR,2021-06-27,2021-W25,343
GR,2021-06-20,2021-W24,453
GR,2021-06-13,2021-W23,739
GR,2021-06-06,2021-W22,1111
GR,2021-05-30,2021-W21,1424
GR,2021-05-23,2021-W20,1890
GR,2021-05-16,2021-W19,2193
GR,2021-05-09,2021-W18,2642
GR,2021-05-02,2021-W17,3018
GR,2021-04-25,2021-W16,3306
GR,2021-04-18,2021-W15,3585
GR,2021-04-11,2021-W14,3750
GR,2021-04-04,2021-W13,3475
GR,2021-03-28,2021-W12,3129
GR,2021-03-21,2021-W11,3307
GR,2021-03-14,2021-W10,3169
GR,2021-03-07,2021-W09,2572
GR,2021-02-28,2021-W08,1999
GR,2021-02-21,2021-W07,1527
GR,2021-02-14,2021-W06,1440
GR,2021-02-07,2021-W05,1224
GR,2021-01-31,2021-W04,931
GR,2021-01-24,2021-W03,724
GR,2021-01-17,2021-W02,931
GR,2021-01-10,2021-W01,856
GR,2021-01-10,2020-W53,1000
GR,2021-01-03,2020-W52,1019
GR,2020-12-27,2020-W51,1522
GR,2020-12-20,2020-W50,1933
GR,2020-12-13,2020-W49,2406
GR,2020-12-06,2020-W48,2870
GR,2020-11-29,2020-W47,3190
GR,2020-11-22,2020-W46,2759
GR,2020-11-15,2020-W45,1717
GR,2020-11-08,2020-W44,955
GR,2020-11-01,2020-W43,590
GR,2020-10-25,2020-W42,419
GR,2020-10-18,2020-W41,370
GR,2020-10-11,2020-W40,398
GR,2020-10-04,2020-W39,335
GR,2020-09-27,2020-W38,342
GR,2020-09-20,2020-W37,260
GR,2020-09-13,2020-W36,209
HU,2024-10-06,2024-W40,116
HU,2024-09-29,2024-W39,120
HU,2024-09-22,2024-W38,72
HU,2024-09-15,2024-W37,53
HU,2024-09-08,2024-W36,49
HU,2024-09-01,2024-W35,24
HU,2024-08-25,2024-W34,17
HU,2024-08-18,2024-W33,21
HU,2024-08-11,2024-W32,21
HU,2024-08-04,2024-W31,20
HU,2024-07-28,2024-W30,10
HU,2024-07-21,2024-W29,4
HU,2024-07-14,2024-W28,7
HU,2024-07-07,2024-W27,6
HU,2024-06-30,2024-W26,0
HU,2024-06-23,2024-W25,1
HU,2024-06-16,2024-W24,0
HU,2024-06-09,2024-W23,0
HU,2024-06-02,2024-W22,0
HU,2024-05-26,2024-W21,1
HU,2024-05-12,2024-W19,1
HU,2024-05-05,2024-W18,1
HU,2024-04-28,2024-W17,2
HU,2024-04-21,2024-W16,2
HU,2024-04-14,2024-W15,2
HU,2024-04-07,2024-W14,3
HU,2024-03-31,2024-W13,9
HU,2024-03-24,2024-W12,4
HU,2024-03-17,2024-W11,2
HU,2024-03-10,2024-W10,6
HU,2024-03-03,2024-W09,10
HU,2024-02-25,2024-W08,27
HU,2024-02-18,2024-W07,20
HU,2024-02-11,2024-W06,26
HU,2024-02-04,2024-W05,59
HU,2024-01-28,2024-W04,41
HU,2024-01-21,2024-W03,101
HU,2024-01-14,2024-W02,78
HU,2024-01-07,2024-W01,98
HU,2023-12-24,2023-W51,168
HU,2023-12-17,2023-W50,247
HU,2023-12-10,2023-W49,182
HU,2023-12-03,2023-W48,191
HU,2023-11-26,2023-W47,149
HU,2023-11-19,2023-W46,110
HU,2023-11-12,2023-W45,113
HU,2023-11-05,2023-W44,102
HU,2023-10-29,2023-W43,113
HU,2023-10-22,2023-W42,111
HU,2023-10-15,2023-W41,110
HU,2023-10-08,2023-W40,103
HU,2023-05-21,2023-W20,22
HU,2023-05-14,2023-W19,33
HU,2023-05-07,2023-W18,50
HU,2023-04-30,2023-W17,59
HU,2023-04-23,2023-W16,43
HU,2023-04-16,2023-W15,65
HU,2023-04-09,2023-W14,42
HU,2023-04-02,2023-W13,65
HU,2023-03-26,2023-W12,54
HU,2023-03-19,2023-W11,87
HU,2023-03-12,2023-W10,46
HU,2023-03-05,2023-W09,55
HU,2023-02-26,2023-W08,59
HU,2023-02-19,2023-W07,31
HU,2023-02-12,2023-W06,48
HU,2023-02-05,2023-W05,31
HU,2023-01-29,2023-W04,39
HU,2023-01-22,2023-W03,38
HU,2023-01-15,2023-W02,52
HU,2023-01-08,2023-W01,100
HU,2020-06-07,2020-W22,70
HU,2020-05-31,2020-W21,100
HU,2020-05-24,2020-W20,93
HU,2020-05-17,2020-W19,106
HU,2020-05-10,2020-W18,235
HU,2020-05-03,2020-W17,298
HU,2020-04-26,2020-W16,307
HU,2020-04-19,2020-W15,461
HU,2020-04-12,2020-W14,171
HU,2020-04-05,2020-W13,124
HU,2020-03-29,2020-W12,72
HU,2020-03-22,2020-W11,30
HU,2020-03-15,2020-W10,9
IS,2023-04-23,2023-W16,3
IS,2023-04-02,2023-W13,8
IS,2023-03-26,2023-W12,8
IS,2023-03-19,2023-W11,9
IS,2023-03-12,2023-W10,11
IS,2023-03-05,2023-W09,4
IS,2023-02-26,2023-W08,5
IS,2023-02-19,2023-W07,7
IS,2023-02-12,2023-W06,8
IS,2023-02-05,2023-W05,20
IS,2023-01-29,2023-W04,14
IS,2023-01-08,2023-W01,27
IS,2023-01-01,2022-W52,21
IS,2022-12-25,2022-W51,21
IS,2022-12-18,2022-W50,14
IS,2022-12-11,2022-W49,27
IS,2022-06-12,2022-W23,9
IS,2022-03-06,2022-W09,74
IS,2022-02-27,2022-W08,81
IS,2022-02-20,2022-W07,57
IS,2022-02-13,2022-W06,54
IS,2022-02-06,2022-W05,23
IS,2022-01-30,2022-W04,32
IS,2022-01-23,2022-W03,24
IS,2022-01-16,2022-W02,24
IS,2022-01-09,2022-W01,35
IS,2022-01-02,2021-W52,29
IS,2021-12-26,2021-W51,9
IS,2021-12-19,2021-W50,10
IS,2021-12-12,2021-W49,7
IS,2021-12-05,2021-W48,13
IS,2021-11-28,2021-W47,8
IS,2021-11-21,2021-W46,17
IS,2021-11-14,2021-W45,15
IS,2021-11-07,2021-W44,15
IS,2021-10-31,2021-W43,18
IS,2021-10-24,2021-W42,7
IS,2021-10-17,2021-W41,6
IS,2021-10-10,2021-W40,4
IS,2021-10-03,2021-W39,3
IS,2021-09-26,2021-W38,4
IS,2021-09-19,2021-W37,9
IS,2021-09-12,2021-W36,5
IS,2021-09-05,2021-W35,1
IS,2021-08-29,2021-W34,9
IS,2021-08-22,2021-W33,9
IS,2021-08-15,2021-W32,15
IS,2021-08-08,2021-W31,28
IS,2021-08-01,2021-W30,15
IS,2021-07-25,2021-W29,4
IS,2021-07-18,2021-W28,1
IS,2021-07-11,2021-W27,0
IS,2021-07-04,2021-W26,1
IS,2021-06-27,2021-W25,1
IS,2021-06-20,2021-W24,0
IS,2021-06-13,2021-W23,0
IS,2021-06-06,2021-W22,0
IS,2021-05-30,2021-W21,1
IS,2021-05-23,2021-W20,0
IS,2021-05-16,2021-W19,1
IS,2021-05-09,2021-W18,2
IS,2021-05-02,2021-W17,4
IS,2021-04-25,2021-W16,5
IS,2021-04-18,2021-W15,1
IS,2021-04-11,2021-W14,0
IS,2021-04-04,2021-W13,0
IS,2021-03-28,2021-W12,1
IS,2021-03-21,2021-W11,3
IS,2021-03-14,2021-W10,0
IS,2021-03-07,2021-W09,0
IS,2021-02-28,2021-W08,0
IS,2021-02-21,2021-W07,1
IS,2021-02-14,2021-W06,0
IS,2021-02-07,2021-W05,2
IS,2021-01-31,2021-W04,1
IS,2021-01-24,2021-W03,4
IS,2021-01-17,2021-W02,1
IS,2021-01-10,2021-W01,0
IS,2021-01-10,2020-W53,0
IS,2020-12-27,2020-W51,3
IS,2020-12-20,2020-W50,1
IS,2020-12-13,2020-W49,1
IS,2020-12-06,2020-W48,4
IS,2020-11-29,2020-W47,4
IS,2020-11-22,2020-W46,10
IS,2020-11-15,2020-W45,22
IS,2020-11-08,2020-W44,27
IS,2020-11-01,2020-W43,53
IS,2020-10-25,2020-W42,17
IS,2020-10-18,2020-W41,23
IS,2020-10-11,2020-W40,16
IS,2020-10-04,2020-W39,6
